"Grid_Point
Latitude","Grid_Point
Longitude",Date,ERA5_RAIN (mm)
22.6,75.9,18-10-2006,0
22.6,76,18-10-2006,0
22.6,76.1,18-10-2006,0.0195
22.7,75.7,18-10-2006,0
22.7,75.8,18-10-2006,0
22.7,75.9,18-10-2006,0
22.7,76,18-10-2006,0.0004
22.7,76.1,18-10-2006,0.0018
22.8,75.7,18-10-2006,0
22.8,75.8,18-10-2006,0
22.8,75.9,18-10-2006,0
22.8,76,18-10-2006,0.0006
22.8,76.1,18-10-2006,0.0015
22.6,75.7,19-10-2006,0.1333
22.6,75.8,19-10-2006,0.1235
22.6,75.9,19-10-2006,0.1255
22.6,76,19-10-2006,0.1428
22.6,76.1,19-10-2006,0.1591
22.7,75.7,19-10-2006,0.0958
22.7,75.8,19-10-2006,0.0904
22.7,75.9,19-10-2006,0.0963
22.7,76,19-10-2006,0.1195
22.7,76.1,19-10-2006,0.1443
22.8,75.7,19-10-2006,0.049
22.8,75.8,19-10-2006,0.0466
22.8,75.9,19-10-2006,0.0532
22.8,76,19-10-2006,0.0782
22.8,76.1,19-10-2006,0.1084
22.6,75.7,20-10-2006,0.0009
22.6,75.8,20-10-2006,0.0039
22.6,75.9,20-10-2006,0.07
22.6,76,20-10-2006,0.2136
22.6,76.1,20-10-2006,0.3419
22.7,75.7,20-10-2006,0.0009
22.7,75.8,20-10-2006,0.0025
22.7,75.9,20-10-2006,0.0506
22.7,76,20-10-2006,0.1671
22.7,76.1,20-10-2006,0.285
22.8,75.7,20-10-2006,0.0009
22.8,75.8,20-10-2006,0.0009
22.8,75.9,20-10-2006,0.0294
22.8,76,20-10-2006,0.0947
22.8,76.1,20-10-2006,0.1627
22.6,75.7,21-10-2006,0.3946
22.6,75.8,21-10-2006,0.6332
22.6,75.9,21-10-2006,0.8536
22.6,76,21-10-2006,1.0506
22.6,76.1,21-10-2006,1.215
22.7,75.7,21-10-2006,0.2992
22.7,75.8,21-10-2006,0.4848
22.7,75.9,21-10-2006,0.6589
22.7,76,21-10-2006,0.8164
22.7,76.1,21-10-2006,0.9745
22.8,75.7,21-10-2006,0.1534
22.8,75.8,21-10-2006,0.2489
22.8,75.9,21-10-2006,0.3379
22.8,76,21-10-2006,0.423
22.8,76.1,21-10-2006,0.509
22.6,75.7,22-10-2006,0.0099
22.6,75.8,22-10-2006,0.0093
22.6,75.9,22-10-2006,0.0368
22.6,76,22-10-2006,0.098
22.6,76.1,22-10-2006,0.1531
22.7,75.7,22-10-2006,0.0011
22.7,75.8,22-10-2006,0.0018
22.7,75.9,22-10-2006,0.0224
22.7,76,22-10-2006,0.0718
22.7,76.1,22-10-2006,0.1218
22.8,75.7,22-10-2006,0.0009
22.8,75.8,22-10-2006,0.0009
22.8,75.9,22-10-2006,0.0121
22.8,76,22-10-2006,0.0371
22.8,76.1,22-10-2006,0.0629
22.6,75.7,23-10-2006,0.0017
22.6,75.8,23-10-2006,0.0046
22.6,75.9,23-10-2006,0.0491
22.6,76,23-10-2006,0.1431
22.6,76.1,23-10-2006,0.227
22.7,75.7,23-10-2006,0.0016
22.7,75.8,23-10-2006,0.0034
22.7,75.9,23-10-2006,0.0347
22.7,76,23-10-2006,0.1087
22.7,76.1,23-10-2006,0.1833
22.8,75.7,23-10-2006,0.0009
22.8,75.8,23-10-2006,0.0014
22.8,75.9,23-10-2006,0.0192
22.8,76,23-10-2006,0.057
22.8,76.1,23-10-2006,0.0959
22.6,75.7,24-10-2006,0.0009
22.6,75.8,24-10-2006,0.0009
22.6,75.9,24-10-2006,0.0009
22.6,76,24-10-2006,0.0009
22.6,76.1,24-10-2006,0.0009
22.7,75.7,24-10-2006,0.0009
22.7,75.8,24-10-2006,0.0009
22.7,75.9,24-10-2006,0.0009
22.7,76,24-10-2006,0.0009
22.7,76.1,24-10-2006,0.0009
22.8,75.7,24-10-2006,0.0009
22.8,75.8,24-10-2006,0.0009
22.8,75.9,24-10-2006,0.0009
22.8,76,24-10-2006,0.0009
22.8,76.1,24-10-2006,0.0009
22.6,75.7,25-10-2006,0.0009
22.6,75.8,25-10-2006,0.0009
22.6,75.9,25-10-2006,0.0009
22.6,76,25-10-2006,0.0009
22.6,76.1,25-10-2006,0.0009
22.7,75.7,25-10-2006,0.0009
22.7,75.8,25-10-2006,0.0009
22.7,75.9,25-10-2006,0.0009
22.7,76,25-10-2006,0.0009
22.7,76.1,25-10-2006,0.0009
22.8,75.7,25-10-2006,0.0009
22.8,75.8,25-10-2006,0.0009
22.8,75.9,25-10-2006,0.0009
22.8,76,25-10-2006,0.0009
22.8,76.1,25-10-2006,0.0009
22.6,75.7,26-10-2006,0.0021
22.6,75.8,26-10-2006,0.0021
22.6,75.9,26-10-2006,0.0021
22.6,76,26-10-2006,0.0021
22.6,76.1,26-10-2006,0.0021
22.7,75.7,26-10-2006,0.0021
22.7,75.8,26-10-2006,0.0021
22.7,75.9,26-10-2006,0.0021
22.7,76,26-10-2006,0.0021
22.7,76.1,26-10-2006,0.0021
22.8,75.7,26-10-2006,0.0021
22.8,75.8,26-10-2006,0.0021
22.8,75.9,26-10-2006,0.0021
22.8,76,26-10-2006,0.0021
22.8,76.1,26-10-2006,0.0021
22.6,75.7,27-10-2006,0.0009
22.6,75.8,27-10-2006,0.0009
22.6,75.9,27-10-2006,0.0009
22.6,76,27-10-2006,0.0009
22.6,76.1,27-10-2006,0.0009
22.7,75.7,27-10-2006,0.0009
22.7,75.8,27-10-2006,0.0009
22.7,75.9,27-10-2006,0.0009
22.7,76,27-10-2006,0.0009
22.7,76.1,27-10-2006,0.0009
22.8,75.7,27-10-2006,0.0009
22.8,75.8,27-10-2006,0.0009
22.8,75.9,27-10-2006,0.0009
22.8,76,27-10-2006,0.0009
22.8,76.1,27-10-2006,0.0009
22.6,75.7,28-10-2006,0.0004
22.6,75.8,28-10-2006,0.0004
22.6,75.9,28-10-2006,0.0004
22.6,76,28-10-2006,0.0004
22.6,76.1,28-10-2006,0.0004
22.7,75.7,28-10-2006,0.0004
22.7,75.8,28-10-2006,0.0004
22.7,75.9,28-10-2006,0.0004
22.7,76,28-10-2006,0.0004
22.7,76.1,28-10-2006,0.0004
22.8,75.7,28-10-2006,0.0004
22.8,75.8,28-10-2006,0.0004
22.8,75.9,28-10-2006,0.0004
22.8,76,28-10-2006,0.0004
22.8,76.1,28-10-2006,0.0004
22.6,75.7,29-10-2006,0.0017
22.6,75.8,29-10-2006,0.0017
22.6,75.9,29-10-2006,0.0017
22.6,76,29-10-2006,0.0017
22.6,76.1,29-10-2006,0.0017
22.7,75.7,29-10-2006,0.0017
22.7,75.8,29-10-2006,0.0017
22.7,75.9,29-10-2006,0.0017
22.7,76,29-10-2006,0.0017
22.7,76.1,29-10-2006,0.0017
22.8,75.7,29-10-2006,0.0017
22.8,75.8,29-10-2006,0.0017
22.8,75.9,29-10-2006,0.0017
22.8,76,29-10-2006,0.0017
22.8,76.1,29-10-2006,0.0017
22.6,75.7,30-10-2006,0.0672
22.6,75.8,30-10-2006,0.0892
22.6,75.9,30-10-2006,0.1094
22.6,76,30-10-2006,0.1303
22.6,76.1,30-10-2006,0.1463
22.7,75.7,30-10-2006,0.0502
22.7,75.8,30-10-2006,0.0691
22.7,75.9,30-10-2006,0.0867
22.7,76,30-10-2006,0.103
22.7,76.1,30-10-2006,0.1204
22.8,75.7,30-10-2006,0.0263
22.8,75.8,30-10-2006,0.036
22.8,75.9,30-10-2006,0.045
22.8,76,30-10-2006,0.0549
22.8,76.1,30-10-2006,0.0658
22.6,75.7,31-10-2006,0.0312
22.6,75.8,31-10-2006,0.0468
22.6,75.9,31-10-2006,0.0539
22.6,76,31-10-2006,0.0498
22.6,76.1,31-10-2006,0.0455
22.7,75.7,31-10-2006,0.0228
22.7,75.8,31-10-2006,0.0348
22.7,75.9,31-10-2006,0.041
22.7,76,31-10-2006,0.0403
22.7,76.1,31-10-2006,0.0391
22.8,75.7,31-10-2006,0.0132
22.8,75.8,31-10-2006,0.0192
22.8,75.9,31-10-2006,0.0226
22.8,76,31-10-2006,0.0241
22.8,76.1,31-10-2006,0.0261
22.6,75.7,01-10-2007,0.0037
22.6,75.8,01-10-2007,0.0025
22.6,75.9,01-10-2007,0.0009
22.6,76,01-10-2007,0.0009
22.6,76.1,01-10-2007,0.0009
22.7,75.7,01-10-2007,0.0009
22.7,75.8,01-10-2007,0.0009
22.7,75.9,01-10-2007,0.0009
22.7,76,01-10-2007,0.0009
22.7,76.1,01-10-2007,0.0009
22.8,75.7,01-10-2007,0.0009
22.8,75.8,01-10-2007,0.0009
22.8,75.9,01-10-2007,0.0009
22.8,76,01-10-2007,0.0009
22.8,76.1,01-10-2007,0.0009
22.6,75.7,02-10-2007,0.0076
22.6,75.8,02-10-2007,0.0066
22.6,75.9,02-10-2007,0.0051
22.6,76,02-10-2007,0.0032
22.6,76.1,02-10-2007,0.0015
22.7,75.7,02-10-2007,0.0009
22.7,75.8,02-10-2007,0.0009
22.7,75.9,02-10-2007,0.0009
22.7,76,02-10-2007,0.0009
22.7,76.1,02-10-2007,0.0009
22.8,75.7,02-10-2007,0.0009
22.8,75.8,02-10-2007,0.0009
22.8,75.9,02-10-2007,0.0009
22.8,76,02-10-2007,0.0009
22.8,76.1,02-10-2007,0.0009
22.6,75.7,03-10-2007,0.0013
22.6,75.8,03-10-2007,0.0013
22.6,75.9,03-10-2007,0.0013
22.6,76,03-10-2007,0.0013
22.6,76.1,03-10-2007,0.0013
22.7,75.7,03-10-2007,0.0013
22.7,75.8,03-10-2007,0.0013
22.7,75.9,03-10-2007,0.0013
22.7,76,03-10-2007,0.0013
22.7,76.1,03-10-2007,0.0013
22.8,75.7,03-10-2007,0.0013
22.8,75.8,03-10-2007,0.0013
22.8,75.9,03-10-2007,0.0013
22.8,76,03-10-2007,0.0013
22.8,76.1,03-10-2007,0.0013
22.6,75.7,04-10-2007,0
22.6,75.8,04-10-2007,0
22.6,75.9,04-10-2007,0
22.6,76,04-10-2007,0
22.6,76.1,04-10-2007,0
22.7,75.7,04-10-2007,0
22.7,75.8,04-10-2007,0
22.7,75.9,04-10-2007,0
22.7,76,04-10-2007,0
22.7,76.1,04-10-2007,0
22.8,75.7,04-10-2007,0
22.8,75.8,04-10-2007,0
22.8,75.9,04-10-2007,0
22.8,76,04-10-2007,0
22.8,76.1,04-10-2007,0
22.6,75.7,05-10-2007,0.0017
22.6,75.8,05-10-2007,0.0017
22.6,75.9,05-10-2007,0.0017
22.6,76,05-10-2007,0.0017
22.6,76.1,05-10-2007,0.0017
22.7,75.7,05-10-2007,0.0017
22.7,75.8,05-10-2007,0.0017
22.7,75.9,05-10-2007,0.0017
22.7,76,05-10-2007,0.0017
22.7,76.1,05-10-2007,0.0017
22.8,75.7,05-10-2007,0.0017
22.8,75.8,05-10-2007,0.0017
22.8,75.9,05-10-2007,0.0017
22.8,76,05-10-2007,0.0017
22.8,76.1,05-10-2007,0.0017
22.6,75.7,06-10-2007,0.0009
22.6,75.8,06-10-2007,0.0009
22.6,75.9,06-10-2007,0.0009
22.6,76,06-10-2007,0.0009
22.6,76.1,06-10-2007,0.0009
22.7,75.7,06-10-2007,0.0009
22.7,75.8,06-10-2007,0.0009
22.7,75.9,06-10-2007,0.0009
22.7,76,06-10-2007,0.0009
22.7,76.1,06-10-2007,0.0009
22.8,75.7,06-10-2007,0.0009
22.8,75.8,06-10-2007,0.0009
22.8,75.9,06-10-2007,0.0009
22.8,76,06-10-2007,0.0009
22.8,76.1,06-10-2007,0.0009
22.6,75.7,07-10-2007,0.0004
22.6,75.8,07-10-2007,0.0004
22.6,75.9,07-10-2007,0.0004
22.6,76,07-10-2007,0.0004
22.6,76.1,07-10-2007,0.0004
22.7,75.7,07-10-2007,0.0004
22.7,75.8,07-10-2007,0.0004
22.7,75.9,07-10-2007,0.0004
22.7,76,07-10-2007,0.0004
22.7,76.1,07-10-2007,0.0004
22.8,75.7,07-10-2007,0.0004
22.8,75.8,07-10-2007,0.0004
22.8,75.9,07-10-2007,0.0004
22.8,76,07-10-2007,0.0004
22.8,76.1,07-10-2007,0.0004
22.6,75.7,08-10-2007,0
22.6,75.8,08-10-2007,0
22.6,75.9,08-10-2007,0
22.6,76,08-10-2007,0
22.6,76.1,08-10-2007,0
22.7,75.7,08-10-2007,0
22.7,75.8,08-10-2007,0
22.7,75.9,08-10-2007,0
22.7,76,08-10-2007,0
22.7,76.1,08-10-2007,0
22.8,75.7,08-10-2007,0
22.8,75.8,08-10-2007,0
22.8,75.9,08-10-2007,0
22.8,76,08-10-2007,0
22.8,76.1,08-10-2007,0
22.6,75.7,09-10-2007,0
22.6,75.8,09-10-2007,0
22.6,75.9,09-10-2007,0
22.6,76,09-10-2007,0
22.6,76.1,09-10-2007,0
22.7,75.7,09-10-2007,0
22.7,75.8,09-10-2007,0
22.7,75.9,09-10-2007,0
22.7,76,09-10-2007,0
22.7,76.1,09-10-2007,0
22.8,75.7,09-10-2007,0
22.8,75.8,09-10-2007,0
22.8,75.9,09-10-2007,0
22.8,76,09-10-2007,0
22.8,76.1,09-10-2007,0
22.6,75.7,10-10-2007,0.0009
22.6,75.8,10-10-2007,0.0009
22.6,75.9,10-10-2007,0.0009
22.6,76,10-10-2007,0.0009
22.6,76.1,10-10-2007,0.0009
22.7,75.7,10-10-2007,0.0009
22.7,75.8,10-10-2007,0.0009
22.7,75.9,10-10-2007,0.0009
22.7,76,10-10-2007,0.0009
22.7,76.1,10-10-2007,0.0009
22.8,75.7,10-10-2007,0.0009
22.8,75.8,10-10-2007,0.0009
22.8,75.9,10-10-2007,0.0009
22.8,76,10-10-2007,0.0009
22.8,76.1,10-10-2007,0.0009
22.6,75.7,11-10-2007,0
22.6,75.8,11-10-2007,0
22.6,75.9,11-10-2007,0
22.6,76,11-10-2007,0
22.6,76.1,11-10-2007,0
22.7,75.7,11-10-2007,0
22.7,75.8,11-10-2007,0
22.7,75.9,11-10-2007,0
22.7,76,11-10-2007,0
22.7,76.1,11-10-2007,0
22.8,75.7,11-10-2007,0
22.8,75.8,11-10-2007,0
22.8,75.9,11-10-2007,0
22.8,76,11-10-2007,0
22.8,76.1,11-10-2007,0
22.6,75.7,12-10-2007,0.0004
22.6,75.8,12-10-2007,0.0004
22.6,75.9,12-10-2007,0.0004
22.6,76,12-10-2007,0.0004
22.6,76.1,12-10-2007,0.0004
22.7,75.7,12-10-2007,0.0004
22.7,75.8,12-10-2007,0.0004
22.7,75.9,12-10-2007,0.0004
22.7,76,12-10-2007,0.0004
22.7,76.1,12-10-2007,0.0004
22.8,75.7,12-10-2007,0.0004
22.8,75.8,12-10-2007,0.0004
22.8,75.9,12-10-2007,0.0004
22.8,76,12-10-2007,0.0004
22.8,76.1,12-10-2007,0.0004
22.6,75.7,13-10-2007,0.0026
22.6,75.8,13-10-2007,0.0026
22.6,75.9,13-10-2007,0.0026
22.6,76,13-10-2007,0.0026
22.6,76.1,13-10-2007,0.0026
22.7,75.7,13-10-2007,0.0026
22.7,75.8,13-10-2007,0.0026
22.7,75.9,13-10-2007,0.0026
22.7,76,13-10-2007,0.0026
22.7,76.1,13-10-2007,0.0026
22.8,75.7,13-10-2007,0.0026
22.8,75.8,13-10-2007,0.0026
22.8,75.9,13-10-2007,0.0026
22.8,76,13-10-2007,0.0026
22.8,76.1,13-10-2007,0.0026
22.6,75.7,14-10-2007,0.0017
22.6,75.8,14-10-2007,0.0017
22.6,75.9,14-10-2007,0.0017
22.6,76,14-10-2007,0.0017
22.6,76.1,14-10-2007,0.0017
22.7,75.7,14-10-2007,0.0017
22.7,75.8,14-10-2007,0.0017
22.7,75.9,14-10-2007,0.0017
22.7,76,14-10-2007,0.0017
22.7,76.1,14-10-2007,0.0017
22.8,75.7,14-10-2007,0.0017
22.8,75.8,14-10-2007,0.0017
22.8,75.9,14-10-2007,0.0017
22.8,76,14-10-2007,0.0017
22.8,76.1,14-10-2007,0.0017
22.6,75.7,15-10-2007,0.0009
22.6,75.8,15-10-2007,0.0009
22.6,75.9,15-10-2007,0.0009
22.6,76,15-10-2007,0.0009
22.6,76.1,15-10-2007,0.0009
22.7,75.7,15-10-2007,0.0009
22.7,75.8,15-10-2007,0.0009
22.7,75.9,15-10-2007,0.0009
22.7,76,15-10-2007,0.0009
22.7,76.1,15-10-2007,0.0009
22.8,75.7,15-10-2007,0.0009
22.8,75.8,15-10-2007,0.0009
22.8,75.9,15-10-2007,0.0009
22.8,76,15-10-2007,0.0009
22.8,76.1,15-10-2007,0.0009
22.6,75.7,16-10-2007,0.0017
22.6,75.8,16-10-2007,0.0017
22.6,75.9,16-10-2007,0.0017
22.6,76,16-10-2007,0.0017
22.6,76.1,16-10-2007,0.0017
22.7,75.7,16-10-2007,0.0017
22.7,75.8,16-10-2007,0.0017
22.7,75.9,16-10-2007,0.0017
22.7,76,16-10-2007,0.0017
22.7,76.1,16-10-2007,0.0017
22.8,75.7,16-10-2007,0.0017
22.8,75.8,16-10-2007,0.0017
22.8,75.9,16-10-2007,0.0017
22.8,76,16-10-2007,0.0017
22.8,76.1,16-10-2007,0.0017
22.6,75.7,17-10-2007,0.0017
22.6,75.8,17-10-2007,0.0017
22.6,75.9,17-10-2007,0.0017
22.6,76,17-10-2007,0.0017
22.6,76.1,17-10-2007,0.0017
22.7,75.7,17-10-2007,0.0017
22.7,75.8,17-10-2007,0.0017
22.7,75.9,17-10-2007,0.0017
22.7,76,17-10-2007,0.0017
22.7,76.1,17-10-2007,0.0017
22.8,75.7,17-10-2007,0.0017
22.8,75.8,17-10-2007,0.0017
22.8,75.9,17-10-2007,0.0017
22.8,76,17-10-2007,0.0017
22.8,76.1,17-10-2007,0.0017
22.6,75.7,18-10-2007,0.0009
22.6,75.8,18-10-2007,0.0009
22.6,75.9,18-10-2007,0.0009
22.6,76,18-10-2007,0.0009
22.6,76.1,18-10-2007,0.0009
22.7,75.7,18-10-2007,0.0009
22.7,75.8,18-10-2007,0.0009
22.7,75.9,18-10-2007,0.0009
22.7,76,18-10-2007,0.0009
22.7,76.1,18-10-2007,0.0009
22.8,75.7,18-10-2007,0.0009
22.8,75.8,18-10-2007,0.0009
22.8,75.9,18-10-2007,0.0009
22.8,76,18-10-2007,0.0009
22.8,76.1,18-10-2007,0.0009
22.6,75.7,19-10-2007,0
22.6,75.8,19-10-2007,0
22.6,75.9,19-10-2007,0
22.6,76,19-10-2007,0
22.6,76.1,19-10-2007,0
22.7,75.7,19-10-2007,0
22.7,75.8,19-10-2007,0
22.7,75.9,19-10-2007,0
22.7,76,19-10-2007,0
22.7,76.1,19-10-2007,0
22.8,75.7,19-10-2007,0
22.8,75.8,19-10-2007,0
22.8,75.9,19-10-2007,0
22.8,76,19-10-2007,0
22.8,76.1,19-10-2007,0
22.6,75.7,20-10-2007,0
22.6,75.8,20-10-2007,0
22.6,75.9,20-10-2007,0
22.6,76,20-10-2007,0
22.6,76.1,20-10-2007,0
22.7,75.7,20-10-2007,0
22.7,75.8,20-10-2007,0
22.7,75.9,20-10-2007,0
22.7,76,20-10-2007,0
22.7,76.1,20-10-2007,0
22.8,75.7,20-10-2007,0
22.8,75.8,20-10-2007,0
22.8,75.9,20-10-2007,0
22.8,76,20-10-2007,0
22.8,76.1,20-10-2007,0
22.6,75.7,21-10-2007,0
22.6,75.8,21-10-2007,0
22.6,75.9,21-10-2007,0
22.6,76,21-10-2007,0
22.6,76.1,21-10-2007,0
22.7,75.7,21-10-2007,0
22.7,75.8,21-10-2007,0
22.7,75.9,21-10-2007,0
22.7,76,21-10-2007,0
22.7,76.1,21-10-2007,0
22.8,75.7,21-10-2007,0
22.8,75.8,21-10-2007,0
22.8,75.9,21-10-2007,0
22.8,76,21-10-2007,0
22.8,76.1,21-10-2007,0
22.6,75.7,22-10-2007,0.0026
22.6,75.8,22-10-2007,0.0026
22.6,75.9,22-10-2007,0.0026
22.6,76,22-10-2007,0.0026
22.6,76.1,22-10-2007,0.0026
22.7,75.7,22-10-2007,0.0026
22.7,75.8,22-10-2007,0.0026
22.7,75.9,22-10-2007,0.0026
22.7,76,22-10-2007,0.0026
22.7,76.1,22-10-2007,0.0026
22.8,75.7,22-10-2007,0.0026
22.8,75.8,22-10-2007,0.0026
22.8,75.9,22-10-2007,0.0026
22.8,76,22-10-2007,0.0026
22.8,76.1,22-10-2007,0.0026
22.6,75.7,23-10-2007,0.0004
22.6,75.8,23-10-2007,0.0004
22.6,75.9,23-10-2007,0.0004
22.6,76,23-10-2007,0.0004
22.6,76.1,23-10-2007,0.0004
22.7,75.7,23-10-2007,0.0004
22.7,75.8,23-10-2007,0.0004
22.7,75.9,23-10-2007,0.0004
22.7,76,23-10-2007,0.0004
22.7,76.1,23-10-2007,0.0004
22.8,75.7,23-10-2007,0.0004
22.8,75.8,23-10-2007,0.0004
22.8,75.9,23-10-2007,0.0004
22.8,76,23-10-2007,0.0004
22.8,76.1,23-10-2007,0.0004
22.6,75.7,24-10-2007,0.003
22.6,75.8,24-10-2007,0.003
22.6,75.9,24-10-2007,0.003
22.6,76,24-10-2007,0.003
22.6,76.1,24-10-2007,0.003
22.7,75.7,24-10-2007,0.003
22.7,75.8,24-10-2007,0.003
22.7,75.9,24-10-2007,0.003
22.7,76,24-10-2007,0.003
22.7,76.1,24-10-2007,0.003
22.8,75.7,24-10-2007,0.003
22.8,75.8,24-10-2007,0.003
22.8,75.9,24-10-2007,0.003
22.8,76,24-10-2007,0.003
22.8,76.1,24-10-2007,0.003
22.6,75.7,25-10-2007,0.0004
22.6,75.8,25-10-2007,0.0004
22.6,75.9,25-10-2007,0.0004
22.6,76,25-10-2007,0.0004
22.6,76.1,25-10-2007,0.0004
22.7,75.7,25-10-2007,0.0004
22.7,75.8,25-10-2007,0.0004
22.7,75.9,25-10-2007,0.0004
22.7,76,25-10-2007,0.0004
22.7,76.1,25-10-2007,0.0004
22.8,75.7,25-10-2007,0.0004
22.8,75.8,25-10-2007,0.0004
22.8,75.9,25-10-2007,0.0004
22.8,76,25-10-2007,0.0004
22.8,76.1,25-10-2007,0.0004
22.6,75.7,26-10-2007,0.0017
22.6,75.8,26-10-2007,0.0017
22.6,75.9,26-10-2007,0.0017
22.6,76,26-10-2007,0.0017
22.6,76.1,26-10-2007,0.0017
22.7,75.7,26-10-2007,0.0017
22.7,75.8,26-10-2007,0.0017
22.7,75.9,26-10-2007,0.0017
22.7,76,26-10-2007,0.0017
22.7,76.1,26-10-2007,0.0017
22.8,75.7,26-10-2007,0.0017
22.8,75.8,26-10-2007,0.0017
22.8,75.9,26-10-2007,0.0017
22.8,76,26-10-2007,0.0017
22.8,76.1,26-10-2007,0.0017
22.6,75.7,27-10-2007,0.0017
22.6,75.8,27-10-2007,0.0017
22.6,75.9,27-10-2007,0.0017
22.6,76,27-10-2007,0.0017
22.6,76.1,27-10-2007,0.0017
22.7,75.7,27-10-2007,0.0017
22.7,75.8,27-10-2007,0.0017
22.7,75.9,27-10-2007,0.0017
22.7,76,27-10-2007,0.0017
22.7,76.1,27-10-2007,0.0017
22.8,75.7,27-10-2007,0.0017
22.8,75.8,27-10-2007,0.0017
22.8,75.9,27-10-2007,0.0017
22.8,76,27-10-2007,0.0017
22.8,76.1,27-10-2007,0.0017
22.6,75.7,28-10-2007,0
22.6,75.8,28-10-2007,0
22.6,75.9,28-10-2007,0
22.6,76,28-10-2007,0
22.6,76.1,28-10-2007,0
22.7,75.7,28-10-2007,0
22.7,75.8,28-10-2007,0
22.7,75.9,28-10-2007,0
22.7,76,28-10-2007,0
22.7,76.1,28-10-2007,0
22.8,75.7,28-10-2007,0
22.8,75.8,28-10-2007,0
22.8,75.9,28-10-2007,0
22.8,76,28-10-2007,0
22.8,76.1,28-10-2007,0
22.6,75.7,29-10-2007,0
22.6,75.8,29-10-2007,0
22.6,75.9,29-10-2007,0
22.6,76,29-10-2007,0
22.6,76.1,29-10-2007,0
22.7,75.7,29-10-2007,0
22.7,75.8,29-10-2007,0
22.7,75.9,29-10-2007,0
22.7,76,29-10-2007,0
22.7,76.1,29-10-2007,0
22.8,75.7,29-10-2007,0
22.8,75.8,29-10-2007,0
22.8,75.9,29-10-2007,0
22.8,76,29-10-2007,0
22.8,76.1,29-10-2007,0
22.6,75.7,30-10-2007,0.0009
22.6,75.8,30-10-2007,0.0009
22.6,75.9,30-10-2007,0.0009
22.6,76,30-10-2007,0.0009
22.6,76.1,30-10-2007,0.0009
22.7,75.7,30-10-2007,0.0009
22.7,75.8,30-10-2007,0.0009
22.7,75.9,30-10-2007,0.0009
22.7,76,30-10-2007,0.0009
22.7,76.1,30-10-2007,0.0009
22.8,75.7,30-10-2007,0.0009
22.8,75.8,30-10-2007,0.0009
22.8,75.9,30-10-2007,0.0009
22.8,76,30-10-2007,0.0009
22.8,76.1,30-10-2007,0.0009
22.6,75.7,31-10-2007,0
22.6,75.8,31-10-2007,0
22.6,75.9,31-10-2007,0
22.6,76,31-10-2007,0
22.6,76.1,31-10-2007,0
22.7,75.7,31-10-2007,0
22.7,75.8,31-10-2007,0
22.7,75.9,31-10-2007,0
22.7,76,31-10-2007,0
22.7,76.1,31-10-2007,0
22.8,75.7,31-10-2007,0
22.8,75.8,31-10-2007,0
22.8,75.9,31-10-2007,0
22.8,76,31-10-2007,0
22.8,76.1,31-10-2007,0
22.6,75.7,01-10-2008,1.0611
22.6,75.8,01-10-2008,1.4331
22.6,75.9,01-10-2008,1.7673
22.6,76,01-10-2008,2.0529
22.6,76.1,01-10-2008,2.3196
22.7,75.7,01-10-2008,0.7657
22.7,75.8,01-10-2008,1.1066
22.7,75.9,01-10-2008,1.4202
22.7,76,01-10-2008,1.6971
22.7,76.1,01-10-2008,1.9768
22.8,75.7,01-10-2008,0.5109
22.8,75.8,01-10-2008,0.7577
22.8,75.9,01-10-2008,0.9926
22.8,76,01-10-2008,1.2245
22.8,76.1,01-10-2008,1.4627
22.6,75.7,02-10-2008,2.9495
22.6,75.8,02-10-2008,2.4366
22.6,75.9,02-10-2008,2.2235
22.6,76,02-10-2008,2.3727
22.6,76.1,02-10-2008,2.4957
22.7,75.7,02-10-2008,1.7193
22.7,75.8,02-10-2008,1.4077
22.7,75.9,02-10-2008,1.3134
22.7,76,02-10-2008,1.5521
22.7,76.1,02-10-2008,1.8023
22.8,75.7,02-10-2008,1.1581
22.8,75.8,02-10-2008,0.9191
22.8,75.9,02-10-2008,0.8409
22.8,76,02-10-2008,1.0049
22.8,76.1,02-10-2008,1.2134
22.6,75.7,03-10-2008,2.3399
22.6,75.8,03-10-2008,2.7401
22.6,75.9,03-10-2008,2.8082
22.6,76,03-10-2008,2.4625
22.6,76.1,03-10-2008,2.1618
22.7,75.7,03-10-2008,1.5875
22.7,75.8,03-10-2008,1.9479
22.7,75.9,03-10-2008,2.0907
22.7,76,03-10-2008,1.9163
22.7,76.1,03-10-2008,1.7396
22.8,75.7,03-10-2008,1.1288
22.8,75.8,03-10-2008,1.3714
22.8,75.9,03-10-2008,1.4858
22.8,76,03-10-2008,1.4471
22.8,76.1,03-10-2008,1.3984
22.6,75.7,04-10-2008,0.3823
22.6,75.8,04-10-2008,0.2388
22.6,75.9,04-10-2008,0.1601
22.6,76,04-10-2008,0.1591
22.6,76.1,04-10-2008,0.1656
22.7,75.7,04-10-2008,0.228
22.7,75.8,04-10-2008,0.1457
22.7,75.9,04-10-2008,0.1072
22.7,76,04-10-2008,0.1364
22.7,76.1,04-10-2008,0.1676
22.8,75.7,04-10-2008,0.1237
22.8,75.8,04-10-2008,0.0834
22.8,75.9,04-10-2008,0.0767
22.8,76,04-10-2008,0.1209
22.8,76.1,04-10-2008,0.1754
22.6,75.7,05-10-2008,6.3092
22.6,75.8,05-10-2008,8.2145
22.6,75.9,05-10-2008,8.4471
22.6,76,05-10-2008,6.6141
